id,name,year_established,country,description,url,image,has_trading_incentive,trust_score,trust_score_rank,trade_volume_24h_btc,trade_volume_24h_btc_normalized
bitbay,BitBay,2014.0,Malta,,https://bitbay.net/en,https://assets.coingecko.com/markets/images/2/small/BitBay-exchange.jpg?1537765063,False,6.0,101.0,1347.8041563252089,1347.8041563252089
gmo_japan,GMO Japan,,Japan,,https://coin.z.com/jp/,https://assets.coingecko.com/markets/images/430/small/gmo_z_com.png?1561112572,False,6.0,102.0,1318.4419584147734,1318.4419584147734
currency,Currency.com,2019.0,Gibraltar,"Currency.com is the world’s first regulated tokenised securities exchange enabling anyone with crypto and fiat to trade financial assets from the world’s biggest companies with up to 500x leverage. 
 
Currency.com enables crypto holders to make the most of your investment by offering access to more than 1300 tokenised securities of the most traded global financial assets – all without putting your crypto holdings under price pressure or converting to fiat"" to the following one ""Currency.com enables crypto holders to make the most of your investment by offering access to more than 2000+ tokenised securities of the most traded global financial assets – all without putting your crypto holdings under price pressure or converting to fiat
 
With Currency.com you can:
- Do more with less with up to 500x leverage (or buy and sell assets of your choice);
- Manage your risk with sell at loss, guaranteed sell at loss, take profit orders;
- Elevate your trading strategy with access to over 75 technical indicators;
- Fund your account and withdraw via card, bank transfer or crypto wallet;
- Step ahead of the pack with instant price alerts;
- Never lose more than you put in with negative balance protection;
- Trade confidently with a regulated platform and dedicated human support;
- See where you stand with personalised trading reports.
 
Currency.com offers you a new generation financial app for both crypto and fiat. The free mobile platform is designed to buy and sell cryptos with fiat money, store holdings in a secure place and make cross-crypto exchanges. Competitive quotes are coupled with trusted regulatory standards to give users the best possible financial experience.
 
Currency.com – an exchange where crypto meets Wall St.",https://currency.com/,https://assets.coingecko.com/markets/images/512/small/Currency.com_200x200.png?1582086630,False,6.0,103.0,1119.9580474470729,1119.9580474470729
kickex,KickEX,2020.0,Estonia,"KickEX is a centralized exchange that was launched in June 2020 and was developed with the goal of offering bank-grade security, architecture, and quality standards. KiсkEX supports buying cryptocurrencies with fiat via Visa and Mastercard bank cards, with fiat withdrawals coming in Q4 2020. In this way, KickEX aims to allow users to buy digital assets easily, store them safely on the secure mosiac cold storage systems, trade, exchange, and withdraw crypto or fiat straight to a bank card or to a bank account.",https://kickex.com/en,https://assets.coingecko.com/markets/images/635/small/_JidUguP_400x400.jpg?1615263901,False,6.0,104.0,1054.6877942301485,1054.6877942301485
b2bx,B2BX,2017.0,Estonia,,https://www.b2bx.exchange/,https://assets.coingecko.com/markets/images/226/small/b2bx.jpg?1534242273,False,6.0,105.0,894.24123308504,894.24123308504
stocks_exchange,STEX,2018.0,Estonia,,http://stex.com/,https://assets.coingecko.com/markets/images/62/small/stex.png?1538384870,False,6.0,106.0,821.0228316738263,821.0228316738263
coinfield,Coinfield,,Canada,,https://www.coinfield.com/,https://assets.coingecko.com/markets/images/188/small/coinfield.jpg?1529816716,False,6.0,107.0,722.1719333828698,722.1719333828698
cryptology,Cryptology,2018.0,Estonia,,https://cryptology.com/,https://assets.coingecko.com/markets/images/287/small/cryptology.png?1541390904,False,6.0,108.0,708.443349219253,708.443349219253
coinflex,CoinFLEX,2019.0,Seychelles,,https://coinflex.com/,https://assets.coingecko.com/markets/images/446/small/CoinFlex.png?1579227306,False,5.0,109.0,636.3923311118529,636.3923311118529
stormgain,Stormgain,,,"StormGain is a crypto trading platform for everyone. It’s a convenient solution for those who want to profit from either the growth or decline of the cryptocurrency market and from long-term investments in crypto assets.
Available on any device, StormGain allows you to start trading the most popular and most capitalised coins with a multiplier of up to 200x, or you can just buy and hodl crypto.",https://stormgain.com/?utm_id=1DSE&utm_source=coingecko_storm&utm_medium=media&utm_campaign=listing&utm_country=en,https://assets.coingecko.com/markets/images/608/small/CpDGk9Hn_400x400.png?1607582976,False,6.0,110.0,372.984550496056,372.984550496056
independent_reserve,Independent Reserve,2013.0,Australia,,https://www.independentreserve.com/,https://assets.coingecko.com/markets/images/389/small/x_V5Jquo_400x400.png?1556071437,False,6.0,111.0,355.04038191842903,355.04038191842903
coindcx,CoinDCX,2018.0,Singapore,"Started on April 7th, 2018, CoinDCX is a Singapore-based company that specializes in crypto-enabled financial services. Offering you the simplest yet robust trading environment to trade 200+ coins, 500+ markets, and 150+ coins on leverage at lightning speed.

With major fintech innovations going across the world, DCX is bringing a revolution with its crypto-based products. DCX is not just for the banked or unbanked, DCX aims to build an all-inclusive ecosystem by bringing trust between the trustless. DCX is focused on developing borderless financial services which ensure faster, simpler, and uninterrupted flow of capital.
Through its array of products, DCX is upgrading lives every day.
",https://www.coindcx.com,https://assets.coingecko.com/markets/images/520/small/coindcx.png?1585318880,False,6.0,112.0,197.27484141851016,197.27484141851016
waves,Waves.Exchange,,,"Waves.Exchange is a hybrid cryptoasset exchange that allows users to transfer, trade, issue, and stake cryptocurrencies. The platform combines the security of decentralized systems with the features of centralized exchanges. Established in 2017 as Waves DEX, Waves.Exchange is now a standalone offering. Waves.Exchange aims to offer fast and secure trading instruments, staking opportunities, low costs, an API, mobile applications, and access to major cryptoassets and 30k+ tokens on the Waves protocol.",https://waves.exchange/,https://assets.coingecko.com/markets/images/140/small/waves.png?1576289015,False,6.0,113.0,183.1674040354626,183.1674040354626
coinlist,Coinlist,2020.0,United States,"CoinList is where early adopters invest and trade in high quality crypto assets before they land on other exchanges, including Filecoin, Celo, Solana, Nervos, Dfinity, Algorand, and many more.

CoinList Trade is a fully-featured crypto spot exchange, built on battle-tested infrastructure and backed by some of the biggest names in the space. It will support the best new cryptoassets early in their lifecycles, as well as, most large cap established crypto. ",https://pro.coinlist.co/,https://assets.coingecko.com/markets/images/587/small/CoinList.png?1601540662,False,6.0,114.0,176.71008061006805,176.71008061006805
dydx,dYdX,2019.0,United States,"dYdX is a decentralized trading platform for margin trading, borrowing, and lending. dYdX offers leverage up to 4x, and runs on smart contracts on the Ethereum blockchain. dYdX is non-custodial and peer-to-peer, so traders remain in control of their own funds at all times. ",https://trade.dydx.exchange,https://assets.coingecko.com/markets/images/421/small/dydx-exchange.jpeg?1618450332,False,6.0,115.0,132.3870499703174,132.3870499703174
novadax,NovaDAX,2018.0,Brazil,,https://www.novadax.com.br/,https://assets.coingecko.com/markets/images/328/small/preview-full-novadax-exchange.jpg?1575440958,False,6.0,116.0,130.9013380212701,130.9013380212701
tokenomy,Tokenomy,2018.0,,,https://www.tokenomy.com/,https://assets.coingecko.com/markets/images/199/small/logo_%284%29.png?1582277628,False,6.0,117.0,58.63198272904281,58.63198272904281
therocktrading,TheRockTrading,2011.0,Italy,,https://therocktrading.com/,https://assets.coingecko.com/markets/images/42/small/rocktrading.png?1551110313,False,5.0,118.0,44.254171100046634,44.254171100046634
coinfloor,Coinfloor,2013.0,United Kingdom,"Coinfloor is the UK’s longest established Bitcoin and cryptocurrency exchange. Founded with a focus on trust, security and reliability, our goal has always been to create a safe and accessible place to trade and invest in cryptocurrency such as Bitcoin. Coinfloor’s history goes back to 2012 when we experienced first hand the challenges of buying, selling and trading bitcoins in the UK, and wanted to build a business that solved this problem.",https://coinfloor.co.uk/,https://assets.coingecko.com/markets/images/489/small/Coinfloor_logo_square_on_blue_large.png?1571901986,False,6.0,119.0,17.24862147626509,17.24862147626509
chainex,ChainEX,2018.0,South Africa,,https://chainex.io/,https://assets.coingecko.com/markets/images/275/small/VTwwcyVk_400x400.jpg?1538644568,False,6.0,120.0,1.526829675878311,1.526829675878311
bitex,Bitex.la,2014.0,Netherlands,,https://bitex.la/,https://assets.coingecko.com/markets/images/285/small/ntOzMzx6_400x400.jpg?1539438993,False,6.0,121.0,1.1025396554179232,1.1025396554179232
